2023-10-30 09:22:59,018 INFO    StreamThr :13699 [internal.py:wandb_internal():86] W&B internal server running at pid: 13699, started at: 2023-10-30 09:22:59.017367
2023-10-30 09:23:00,056 DEBUG   HandlerThread:13699 [system_monitor.py:probe():223] {'os': 'macOS-13.5.2-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2023-10-30T08:22:59.846482', 'startedAt': '2023-10-30T08:22:59.010503', 'docker': None, 'cuda': None, 'args': ('--total-timesteps', '20000'), 'state': 'running', 'program': '/Users/oyvind/code/skole/master/rl-test/mountain_car.py', 'codePathLocal': 'mountain_car.py', 'codePath': 'mountain_car.py', 'git': {'remote': 'git@github.com:Oyveloper/rl-test.git', 'commit': 'ce100fccc38ae4fddf1a6b9ccb884d8e3275bc86'}, 'email': 'yvind.monsen@gmail.com', 'root': '/Users/oyvind/code/skole/master/rl-test', 'host': 'testing.local', 'username': 'oyvind', 'executable': '/Users/oyvind/code/skole/master/rl-test/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 926.3517189025879, 'used': 8.542999267578125}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-10-30 09:23:00,056 INFO    HandlerThread:13699 [system_monitor.py:probe():224] Finished collecting system info
2023-10-30 09:23:00,056 INFO    HandlerThread:13699 [system_monitor.py:probe():227] Publishing system info
2023-10-30 09:23:00,056 DEBUG   HandlerThread:13699 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-30 09:23:00,057 DEBUG   HandlerThread:13699 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-30 09:23:00,057 INFO    HandlerThread:13699 [system_monitor.py:probe():229] Finished publishing system info
2023-10-30 09:23:00,060 DEBUG   SenderThread:13699 [sender.py:send():380] send: files
2023-10-30 09:23:00,060 INFO    SenderThread:13699 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-30 09:23:00,063 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-30 09:23:00,064 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: stop_status
2023-10-30 09:23:00,064 DEBUG   SenderThread:13699 [sender.py:send():380] send: telemetry
2023-10-30 09:23:00,064 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: stop_status
2023-10-30 09:23:00,064 INFO    HandlerThread:13699 [handler.py:handle_tbrecord():764] handling tbrecord: tbrecord {
  log_dir: "runs/ppo-mountain-car-continuous"
  save: true
}
control {
  relay_id: "7e396a17f4714b958a706014bc9aade5"
}
_info {
  stream_id: "y0b02ma9"
}

2023-10-30 09:23:00,065 DEBUG   HandlerThread:13699 [config_util.py:dict_from_config_file():101] no default config file found in config-defaults.yaml
2023-10-30 09:23:00,309 DEBUG   SenderThread:13699 [sender.py:send():380] send: tbrecord
2023-10-30 09:23:00,310 DEBUG   SenderThread:13699 [sender.py:send():380] send: files
2023-10-30 09:23:00,310 INFO    SenderThread:13699 [sender.py:_save_file():1378] saving file events.out.tfevents.1698654180.testing.local.13658.0 with policy live
2023-10-30 09:23:00,496 DEBUG   SenderThread:13699 [sender.py:send():380] send: exit
2023-10-30 09:23:00,496 INFO    SenderThread:13699 [sender.py:send_exit():585] handling exit code: 1
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:send_exit():587] handling runtime: 0
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:send_exit():593] send defer
2023-10-30 09:23:00,497 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:00,497 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-30 09:23:00,497 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 1
2023-10-30 09:23:00,497 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:00,497 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-30 09:23:00,497 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-30 09:23:00,497 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 2
2023-10-30 09:23:00,497 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:00,497 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-30 09:23:00,497 INFO    HandlerThread:13699 [system_monitor.py:finish():203] Stopping system monitor
2023-10-30 09:23:00,498 INFO    HandlerThread:13699 [interfaces.py:finish():202] Joined cpu monitor
2023-10-30 09:23:00,498 DEBUG   SystemMonitor:13699 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-30 09:23:00,498 DEBUG   SystemMonitor:13699 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-30 09:23:00,498 INFO    HandlerThread:13699 [interfaces.py:finish():202] Joined disk monitor
2023-10-30 09:23:00,498 DEBUG   SystemMonitor:13699 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-30 09:23:00,689 INFO    HandlerThread:13699 [interfaces.py:finish():202] Joined gpuapple monitor
2023-10-30 09:23:00,689 INFO    HandlerThread:13699 [interfaces.py:finish():202] Joined memory monitor
2023-10-30 09:23:00,689 INFO    HandlerThread:13699 [interfaces.py:finish():202] Joined network monitor
2023-10-30 09:23:00,689 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:00,689 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-30 09:23:00,689 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 3
2023-10-30 09:23:00,689 DEBUG   SenderThread:13699 [sender.py:send():380] send: telemetry
2023-10-30 09:23:00,690 DEBUG   SenderThread:13699 [sender.py:send():380] send: stats
2023-10-30 09:23:00,690 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:00,690 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-30 09:23:00,690 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:00,690 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-30 09:23:00,690 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 4
2023-10-30 09:23:00,690 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:00,690 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-30 09:23:00,706 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/wandb-metadata.json
2023-10-30 09:23:00,706 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/requirements.txt
2023-10-30 09:23:00,706 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/events.out.tfevents.1698654180.testing.local.13658.0
2023-10-30 09:23:00,706 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/wandb-summary.json
2023-10-30 09:23:00,706 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/output.log
2023-10-30 09:23:00,738 INFO    wandb-upload_0:13699 [upload_job.py:push():131] Uploaded file /var/folders/qb/7g894g8949v8wktrvqzqx7dm0000gn/T/tmpwhespiziwandb/29dwash2-wandb-metadata.json
2023-10-30 09:23:00,819 INFO    wandb-upload_1:13699 [upload_job.py:push():131] Uploaded file /var/folders/qb/7g894g8949v8wktrvqzqx7dm0000gn/T/tmpwhespiziwandb/0m7g89im-events.out.tfevents.1698654180.testing.local.13658.0
2023-10-30 09:23:02,713 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/output.log
2023-10-30 09:23:07,144 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 09:23:07,144 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:07,144 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: status_report
2023-10-30 09:23:07,144 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-30 09:23:07,144 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: keepalive
2023-10-30 09:23:07,145 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 5
2023-10-30 09:23:07,145 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 09:23:07,146 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:07,146 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-30 09:23:07,146 DEBUG   SenderThread:13699 [sender.py:send():380] send: history
2023-10-30 09:23:07,146 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: summary_record
2023-10-30 09:23:07,148 INFO    SenderThread:13699 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 09:23:07,149 DEBUG   SenderThread:13699 [sender.py:send():380] send: summary
2023-10-30 09:23:07,150 INFO    SenderThread:13699 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 09:23:07,150 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:07,150 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-30 09:23:07,150 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 6
2023-10-30 09:23:07,150 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:07,150 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-30 09:23:07,150 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:07,150 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-30 09:23:07,153 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: status_report
2023-10-30 09:23:07,376 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 7
2023-10-30 09:23:07,376 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:07,376 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-30 09:23:07,376 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:07,377 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-30 09:23:07,729 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/config.yaml
2023-10-30 09:23:07,729 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/wandb-summary.json
2023-10-30 09:23:08,334 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 8
2023-10-30 09:23:08,334 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:08,334 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-30 09:23:08,334 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:08,334 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-30 09:23:08,334 INFO    SenderThread:13699 [job_builder.py:build():281] Attempting to build job artifact
2023-10-30 09:23:08,334 INFO    SenderThread:13699 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-30 09:23:08,335 INFO    SenderThread:13699 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-30 09:23:08,337 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 9
2023-10-30 09:23:08,337 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:08,337 DEBUG   SenderThread:13699 [sender.py:send():380] send: artifact
2023-10-30 09:23:08,337 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-30 09:23:08,730 INFO    Thread-12 :13699 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/output.log
2023-10-30 09:23:09,417 INFO    SenderThread:13699 [sender.py:send_artifact():1456] sent artifact job-git_github.com_Oyveloper_rl-test.git_mountain_car.py - {'id': 'QXJ0aWZhY3Q6NjIxNzQxMzAx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMTExMDUyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjIxNzQxMzAx', 'versionIndex': 3}}}
2023-10-30 09:23:09,417 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:09,417 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-30 09:23:09,417 INFO    SenderThread:13699 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-30 09:23:09,736 INFO    SenderThread:13699 [dir_watcher.py:finish():388] scan: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files
2023-10-30 09:23:09,736 INFO    SenderThread:13699 [dir_watcher.py:finish():402] scan save: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/events.out.tfevents.1698654180.testing.local.13658.0 events.out.tfevents.1698654180.testing.local.13658.0
2023-10-30 09:23:09,736 INFO    SenderThread:13699 [dir_watcher.py:finish():402] scan save: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/requirements.txt requirements.txt
2023-10-30 09:23:09,736 INFO    SenderThread:13699 [dir_watcher.py:finish():402] scan save: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/output.log output.log
2023-10-30 09:23:09,737 INFO    SenderThread:13699 [dir_watcher.py:finish():402] scan save: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/config.yaml config.yaml
2023-10-30 09:23:09,738 INFO    SenderThread:13699 [dir_watcher.py:finish():402] scan save: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/wandb-summary.json wandb-summary.json
2023-10-30 09:23:09,741 INFO    SenderThread:13699 [dir_watcher.py:finish():402] scan save: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/wandb-metadata.json wandb-metadata.json
2023-10-30 09:23:09,742 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 10
2023-10-30 09:23:09,742 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:09,742 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-30 09:23:09,742 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:09,742 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-30 09:23:09,742 INFO    SenderThread:13699 [file_pusher.py:finish():175] shutting down file pusher
2023-10-30 09:23:10,172 INFO    wandb-upload_0:13699 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/requirements.txt
2023-10-30 09:23:10,178 INFO    wandb-upload_1:13699 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/output.log
2023-10-30 09:23:10,305 INFO    wandb-upload_2:13699 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/config.yaml
2023-10-30 09:23:10,323 INFO    wandb-upload_3:13699 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/files/wandb-summary.json
2023-10-30 09:23:10,528 INFO    Thread-11 (_thread_body):13699 [sender.py:transition_state():613] send defer: 11
2023-10-30 09:23:10,529 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:10,529 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-30 09:23:10,529 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:10,529 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-30 09:23:10,529 INFO    SenderThread:13699 [file_pusher.py:join():181] waiting for file pusher
2023-10-30 09:23:10,529 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 12
2023-10-30 09:23:10,529 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:10,529 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-30 09:23:10,529 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:10,529 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-30 09:23:10,529 INFO    SenderThread:13699 [file_stream.py:finish():595] file stream finish called
2023-10-30 09:23:11,380 INFO    SenderThread:13699 [file_stream.py:finish():599] file stream finish is done
2023-10-30 09:23:11,381 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 13
2023-10-30 09:23:11,381 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:11,381 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-30 09:23:11,381 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:11,381 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-30 09:23:11,381 INFO    SenderThread:13699 [sender.py:transition_state():613] send defer: 14
2023-10-30 09:23:11,381 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: defer
2023-10-30 09:23:11,381 INFO    HandlerThread:13699 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-30 09:23:11,381 DEBUG   SenderThread:13699 [sender.py:send():380] send: final
2023-10-30 09:23:11,381 DEBUG   SenderThread:13699 [sender.py:send():380] send: footer
2023-10-30 09:23:11,381 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: defer
2023-10-30 09:23:11,381 INFO    SenderThread:13699 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-30 09:23:11,381 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 09:23:11,382 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: server_info
2023-10-30 09:23:11,382 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: get_summary
2023-10-30 09:23:11,382 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-30 09:23:11,382 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 09:23:11,382 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: server_info
2023-10-30 09:23:11,383 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-30 09:23:11,383 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: job_info
2023-10-30 09:23:11,554 DEBUG   SenderThread:13699 [sender.py:send_request():407] send_request: job_info
2023-10-30 09:23:11,555 INFO    MainThread:13699 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-30 09:23:11,555 INFO    MainThread:13699 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-30 09:23:11,555 INFO    MainThread:13699 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-30 09:23:11,555 DEBUG   HandlerThread:13699 [handler.py:handle_request():146] handle_request: shutdown
2023-10-30 09:23:11,555 INFO    HandlerThread:13699 [handler.py:finish():866] shutting down handler
2023-10-30 09:23:12,384 INFO    WriterThread:13699 [datastore.py:close():294] close: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231030_092259-y0b02ma9/run-y0b02ma9.wandb
2023-10-30 09:23:12,560 INFO    SenderThread:13699 [sender.py:finish():1534] shutting down sender
2023-10-30 09:23:12,560 INFO    SenderThread:13699 [file_pusher.py:finish():175] shutting down file pusher
2023-10-30 09:23:12,560 INFO    SenderThread:13699 [file_pusher.py:join():181] waiting for file pusher
