2023-10-24 14:08:20,840 INFO    StreamThr :3153 [internal.py:wandb_internal():86] W&B internal server running at pid: 3153, started at: 2023-10-24 14:08:20.839731
2023-10-24 14:08:31,424 INFO    SenderThread:3153 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-24 14:08:31,424 INFO    SenderThread:3153 [file_pusher.py:finish():175] shutting down file pusher
2023-10-24 14:08:31,827 INFO    wandb-upload_3:3153 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_140820-gnmo6iz9/files/wandb-summary.json
2023-10-24 14:08:31,831 INFO    wandb-upload_0:3153 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_140820-gnmo6iz9/files/requirements.txt
2023-10-24 14:08:31,987 INFO    wandb-upload_2:3153 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_140820-gnmo6iz9/files/output.log
2023-10-24 14:08:32,440 INFO    wandb-upload_1:3153 [upload_job.py:push():131] Uploaded file /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_140820-gnmo6iz9/files/config.yaml
2023-10-24 14:08:32,645 INFO    Thread-11 (_thread_body):3153 [sender.py:transition_state():613] send defer: 11
2023-10-24 14:08:32,645 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: defer
2023-10-24 14:08:32,645 INFO    HandlerThread:3153 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-24 14:08:32,645 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: defer
2023-10-24 14:08:32,645 INFO    SenderThread:3153 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-24 14:08:32,645 INFO    SenderThread:3153 [file_pusher.py:join():181] waiting for file pusher
2023-10-24 14:08:32,645 INFO    SenderThread:3153 [sender.py:transition_state():613] send defer: 12
2023-10-24 14:08:32,646 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: defer
2023-10-24 14:08:32,646 INFO    HandlerThread:3153 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-24 14:08:32,646 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: defer
2023-10-24 14:08:32,646 INFO    SenderThread:3153 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-24 14:08:32,646 INFO    SenderThread:3153 [file_stream.py:finish():595] file stream finish called
2023-10-24 14:08:32,780 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: keepalive
2023-10-24 14:08:32,856 INFO    SenderThread:3153 [file_stream.py:finish():599] file stream finish is done
2023-10-24 14:08:32,856 INFO    SenderThread:3153 [sender.py:transition_state():613] send defer: 13
2023-10-24 14:08:32,856 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: defer
2023-10-24 14:08:32,857 INFO    HandlerThread:3153 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-24 14:08:32,857 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: defer
2023-10-24 14:08:32,857 INFO    SenderThread:3153 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-24 14:08:32,857 INFO    SenderThread:3153 [sender.py:transition_state():613] send defer: 14
2023-10-24 14:08:32,857 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: defer
2023-10-24 14:08:32,857 INFO    HandlerThread:3153 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-24 14:08:32,857 DEBUG   SenderThread:3153 [sender.py:send():380] send: final
2023-10-24 14:08:32,857 DEBUG   SenderThread:3153 [sender.py:send():380] send: footer
2023-10-24 14:08:32,857 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: defer
2023-10-24 14:08:32,857 INFO    SenderThread:3153 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-24 14:08:32,858 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-24 14:08:32,858 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: server_info
2023-10-24 14:08:32,858 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: get_summary
2023-10-24 14:08:32,858 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-24 14:08:32,858 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 14:08:32,858 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: poll_exit
2023-10-24 14:08:32,859 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: server_info
2023-10-24 14:08:32,860 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: job_info
2023-10-24 14:08:33,025 DEBUG   SenderThread:3153 [sender.py:send_request():407] send_request: job_info
2023-10-24 14:08:33,025 INFO    MainThread:3153 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-24 14:08:33,025 INFO    MainThread:3153 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-24 14:08:33,026 INFO    MainThread:3153 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-24 14:08:33,026 DEBUG   HandlerThread:3153 [handler.py:handle_request():146] handle_request: shutdown
2023-10-24 14:08:33,026 INFO    HandlerThread:3153 [handler.py:finish():866] shutting down handler
2023-10-24 14:08:33,873 INFO    WriterThread:3153 [datastore.py:close():294] close: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_140820-gnmo6iz9/run-gnmo6iz9.wandb
2023-10-24 14:08:34,031 INFO    SenderThread:3153 [sender.py:finish():1534] shutting down sender
2023-10-24 14:08:34,032 INFO    SenderThread:3153 [file_pusher.py:finish():175] shutting down file pusher
2023-10-24 14:08:34,032 INFO    SenderThread:3153 [file_pusher.py:join():181] waiting for file pusher
